,label,text
4672,0.0,Máy dùng tốt và rẻ trong tầm giá - có điều sạc hơi lâu.
4673,1.0,"Mình dùng được hơn 1 tuần. Thấy ok. Không biết chơi game nhiều thì sau 1 năm còn được như cũ không? Vào đọc bình luận thấy khen chê loạn cả lên không biết đâu mà lần. Trước nokia ra mắt nokia 8. Thấy mọi người chê lên chê xuống, chắc toàn mắc bệnh tự xướng nhiều với đòi hỏi vẻ bề ngoài. Có khi dùng 3 hôm ko vừa mắt đã chê. Trong khi mình dùng hơn 2 năm mà thấy ko có lỗi j. Mình chơi game pubg mỗi ngày khoảng 3 tiếng chưa kể facebook, zalo đọc báo youtube. Thế thì không hiểu mọi người chê cái j? Vậy nên bạn nào muốn mua điện thoại thì nên mượn ai đó có rồi dùng thử hoặc đến tgdd trải nghiệm thực tế là chuẩn nhất"
4674,1.0,Tốtttttttttttttttttttttttttttttttttttt!!!!!!!!!!!!!!
4675,1.0,"Đóng gói cực kì cẩn thận luôn, giao hàng khá nhanh tầm trong vòng một tuần "
4676,-1.0,Mình có đặt 1 đơn hàng của store gồm 2 sp và đc tặng kèm 2gift nhưng sp của mình lại bị chia thành 2 đơn giao từ 2 nơi khác nhau. Nơi ship cho mình đầu tiên thì đóng gói không hề có trách nhiệm khi mình nhận được hàng thì sản phẩm của mình đổ tràn hết ra ngoài còn đơn thứ 2 thì đc đóng gói cẩn thận.
4677,1.0,son màu đẹp\nmùi ổn\ndễ đánh\ntầm giá chấp nhận được
4678,0.0,Dt mìk mua đk 1 năm ròy.. xài rất ổn .. rất mượt.. pin trâu.. mà tự nhiên mấy ngày nay lên androi 10 thấy sao sao á.. xạc pin chậm hơn.. lướt fb hay chơi game hay bị đứng đứng màn hình.. lắc lắc kg đk mượt như trước nữa.. wifi thì bắt kém... giờ mìk mún đổi phềm mềm lại ar9 đk hk ạk.. hay là có cách nào để máy xài mượt như lúc đầu hk ạk...
4679,1.0,giao hành nhanh cực son đánh nhẹ êm  nhưng mk thấy k đc lì nhanh bay màu mua flash sale nên giá rẻ mà son vậy là ok rùi vỏ son cũng đẹp nữ
4680,-1.0,"Mua ốp này với giá sale 3k.Hàng đóng cẩn thận, chắc chắn,...."
4681,0.0,Xe ngon nhưng bình xăng thì bé.hết xăng là vô dụng(pin.nghĩ mà nản chẳng nhé dùng điện thoại lại còn lo hết pin ngày cắm sạc vài lần.
4682,1.0,Thơm k bị bết dính nhé mn mua ở đây thì đảm bảo rùi
4683,-1.0,Giá cả ko hợp lý Camara dỡ tệ Ánh sáng màn hình thì yếu. Quảng cáo cho cố Mua con tầm giá đó  ssA50 thì ngon hơn
4684,-1.0,máy e đang chơi game.dòng game nhẹ có hơn 700mb thôi à mà sao đang chơi mạng game k nhận đk kết nối cái này e nghĩ do máy bị lỗi vậy e đổi mới lại đk k
4685,1.0,Giao hàng đúng thời gian \nKhá ưng sản phẩm\nSẽ ủng hộ shop tiếp trong lần tới 
4686,1.0,Oops đẹpppppppppppppppp\nMàu ngoài xinh hơn trong ảnh nhieuu
4687,1.0,Gói xinh. Sale rẻ nữa hêhee. Dễ thg nữa ah ........................
4688,1.0,"Hộp đóng gói kỹ, khá là nhiều lớp bảo vệ và rất chắc chắn. \nHàng chuẩn auth, check ra được mã vạch nên mọi người yên tâm\nGiá như này đối với học sinh là quá ổn luôn rùi á. "
4689,0.0,Mới mua sale off còn 14.990 phải nói là tuyệt vời với cái giá off này. Điểm đáng chê nhất là máy bị nóng khi sử dụng. Còn lại tuyệt vời.
4690,1.0,"Mới mua máy được 1 ngày, thấy mọi thứ vẫn ổn, pin sài đc lâu, camera chụp tốt. Màn hình nhạy, mọi thứ tốt."
4691,1.0,Sài dc 3 ngày ok trog tầm giá...ok hết ....mua ze rôi mới phát hiện dc mag hình bị trai 1 duog lớn....haiz  tin tưởg wá nhìu oi thế gioi di độg thi chịu...
4692,0.0,ok
4693,-1.0,Pin tụt nhanh so với dùng lượng. Lâu lâu điện thoại bị đơ. Sản phẩm không mượt như giới thiệu Không xứng đáng với số tiền bỏ ra . Hơi thẤt vọng. Đã mua tại tôn đản
4694,1.0,good
4695,-1.0,"Lúc đầu chưa cập nhật thì pin trâu ,, sao cập nhật xong chơi vài ván game mà sao tụt nhanh vậy?"
4696,-1.0,mua lần thứ n ở shop chất lượng khoie chê luôn ốp nhiều hơn quần áo 🤣🤣🤣🤣🤣
4697,0.0,"Chất lượng phục vụ của nhân viên tgdd không có gì phàn nàn. Về sản phẩm thì nhìn đẹp, màn hình to, sáng chỉ có điều nhạc chuông cuộc gọi không hơi nhỏ dù đã tăng max âm lượng"
4698,0.0," Mua máy được gần một tháng rồi.Pin tốt,máy mát,sạc ok,chỉ có cảm ứng là không nhạy lắm nhất là phần nửa máy góc trái màn hình có hiện tương đơ cảm ứng khi chụp ảnh và xem youtube nên khó xác định."
4699,0.0,"mọi thứ khá ổn, tạm được trừ vụ pin sạc từ sáng đến tối mới đấy"
4700,-1.0,"Lần đầu mình xài điện thoại oppo, nói chung là không mượt như quảng cáo, mình mua giá 13,9 triệu, không đáng với giá đó, chụp ảnh cũng không đẹp."
4701,1.0,"Ốp sieuuu đẹp , dày dặn . Đóng gói okk . Giao hàng nhanh chóngggg  "
4702,1.0,"Đủ hàng, nhưng mà vận chuyển giao lâu, đóng gói ổn, giá rẻ!!!!!!!"
4703,1.0,"Hàng đẹp màu sắc rất đáng yêu giao hàng nhanh , nên mua mọi ng nhé"
4704,0.0,Máy A51 của mình dùng ổn. Tuy nhiên mới đây mình phát hiện máy của mình bị cong. Mình nghĩ do mình đúc túi quần nhiều. Nhưng trước đây mình dùng A50 không xảy ra hiện tượng như vậy
4705,1.0,Mua nhiều rồi mà lần nào cũng ưng\nCòn ủng hộ dài dài\nHộp ship móp may mà bên trong không sao
4706,1.0,"Sản phẩm tốt, chất lượng, giao hàng nhanh, sẽ ủng hộ shop tiếp nha"
4707,1.0,"Giao hàng khá nhanh, sản phẩm ok, thanks shop.............."
4708,-1.0,"Măy này dùng khá là chậm, cùng là 1gb ram với con Mobistar zumbo power trước kiatooi dùng nhưng mà tôi thề con kia còn mượt hơn Vsmart Bee này gấp đôi. Con Vsmart bee này tải Sufway về chơi còn hỗ lag cơ"
4709,-1.0,Sao máy e mỗi lần xoá hình ảnh hay video nó đều bị 1 tập tin lỗi vậy.   Bị riết luôn rồi tập tin lỗi nó cứ đầy trog máy nhưg vô trong thư viện hay tập tin thì k thấy 
4710,1.0,"Ốp lưng đẹp cực kì, shop dễ thương ghê còn gửi 1 cái card cảm ơn nữa chứ 😘😘"
4711,1.0,"Thời gian giao hàng tương đối nhanh, mua hôm sale giá rẻ hơn được chút, mùi thơm dễ chịu, ok nha mn"
4712,0.0,I never watched such a horrifying film\nShe rarely travels far 
4713,1.0,"Giao hàng hơi lâu một chút, nhưng chất son khá okala, màu này hợp mấy bạn da sáng hơn thì phải vì mình thấy lên môi mình hơi đậm 🤣"
4714,-1.0,Wi-fi bắt kèm máy dùng đơ nhanh hao pin không ổn định bằng hình iPhone 6 plus mi 8do kĩ thuật hay do linh kiện
4715,1.0,"Xài ok, k quá nhờn rít. Hàng chính hãng đóng gói cẩn thận. Cảm ơn "
4716,-1.0,Mới mua. Chơi game lq lag. Mặc dù ngồi ngay cạnh wifi. Nản chơi đỡ thôi. Biết vậy mua cái a5 2020
4717,1.0,"Giao hàng nhanh , mùi thơm , đóng gói cẩn thận , chất lượng , hợp lý "
4718,1.0,"usp ok quá hợp giá, giao đủ hàng, đã mua nhiều lần ở shop roiiiiii"
4719,1.0,"Sản phẩm rất tuyệt vời - mua sale càng rẻ hơn, sẻ ủng hộ dài dài a"
4720,0.0,"sản phảm này hang của việt nam, khong giống loại trên, sẽ đánh giá lại sau."
4721,0.0,Túi mới mua hôm 10/5 nói chung đang dùng thử máy ngày thấy máy cũng OK pin khá trâu camera OK sạc pin 1h10' là đây. Có điều khi dùng máy có cảm nhận hơi nóng máy ko biết dùng lâu ngày có việc gì ko
4722,-1.0,"Máy ms mua sạc lần đầu, để k xài vẫn bị hao pin, xài thì mau hơn nhìu,xài 1 ngày k đủ pin.chụp ảnh k được ổn lắm.mình thấy điện thoại này k xứng vs tầm giá"
4723,1.0,"Đong gọi không kỳ chất sữa bị chay ra ngoài, mùi của sản phẩm rất thơm, nmmmmmkkkjhgvdbendbdbfnfngnnfngnkgjhcbjfhxgsdhhfjfjfhfhjtjjfjjfjfjfjgjjjjhcfghnjjgvcbnkjdhfnfhfhghdbrhjjjjjjhhh\n"
4724,1.0,mình nhận được hàng rui nhé shop yêu m rất thích vì sản phẩm đúng như hình thanks shop
4725,1.0,"Mới mua 17/5 máy lướt siêu mượt, máy ảnh siêu lồi  chụp  hình màu hình ảnh hơi nhạt tối .xem phim hình ảnh hơi tối chất lượng hình ảnh ko đẹp cho lắm. Thua sam sung nếu nói về xem xem you to be và chụp hình. Còn chơi game thì OK ổn định. Chơi game lien quan với PUBG bao mượt bật mát seting ok còn chơi PUBG bật HD khử răng cưa chơi ổn định máy nóng tí, về bật HDR thì hơi giật.Nói chung là máy này chơi game thì OK.Còn pin thì khá 5 trâu chơi game được gần 4 tiếng nếu bật HD, dụng lượng pin  4300 hơi ít lên được 4500-5000 nữa là rất OK . Đánh giá thì máy này nên giành chơi game . "
4726,1.0,"Máy dùng rất ngon, chụp hình sắc nét, nhưng riêng nghe bằng tai nghe BUDS bị chậm hơn so với videos trên điện thoại.Về pin thì mình dùng 1 ngày và đã sạc 3 lần, tại vì cứ 80% pin là mình lại sạc lại, pin rất tốt.Về chơi game mình thấy rất mượt với các game như picachu, và đánh bài, về game nặng như pubg thì rất khó chơi vì chơi máy cùi bắp quen rồi nay chơi máy xịn như này khó thích nghi."
4727,0.0,Mua dùng dc 1 tháng tất cả đều tạm dc chỉ có cái sóng 4g quá yếu còn thua cả dt cũ xài đã 6 năm của tôi nữa. 
4728,1.0,"Sản phẩm chất lượng, hàng đẹp xịn sò mê ly các kiểu mà giá rẻ so với store bên ngoài rất nhiều 🥰🥰🥰🥰"
4729,-1.0,Nói chung là chỉ muốn đập thôi. Mua về chỉ để chụp ảnh sản phẩm để up lên shopee mà mạng thì đơ. Cảm ứng vân tay ko ra gì..... Nói chung rất nhiều lỗi ko muốn nói ra. Phí cả 1 tháng cày cuốc. Vứt. Thua xa con iPhone 6s đang dùng. Đúng là ko thể vượt qua được ip
4730,-1.0,"Lần đầu mới thấy điện thoại tệ hại như vầy mà cũng đem ra bán tầm trung. Cập nhật phần mềm là lỗi, xài chưa tới nữa năm mà lỗi thì khỏi nói. Ai ko muốn bỏ tiền rước bực mình thì tránh Vsmart ra."
4731,-1.0,Mình mới mua được 2 tháng cảm nhận của mình loao máy này giá như vậy là hơi chát lúc mình mua giá 6tr400 nhưng xài được 1 tháng thò bị lỗi ra tgdđ thò bảo mình phải cập nhật phần miềm .cập nhật xong về xài thêm một tháng thì phải đi bảo hành ở hãng đuôn mới ghê .loa thì nói chuyện không nghe .ứng dụng thì lỗi .nồ chung samsung bây giời chỉ có mã .chất lượng thì không bằng lúc xưa .nếu muốn xài chất lượng thì mua giá phải trên 10triêu thì ok .nếu có lựa chọn tôi không mua .vì chỉ có mã chất lượng thì ko nhiều  
4732,0.0,Chất lượng sản phẩm thì chưa sd nên chưa biết tuy nhiên được tặng 1 hũ nhỏ nhỏ xinh xinh thì thấy ok roiif. Giao hàng thì muộn quá. Lần nào cũng 5h chiều ms giao
4733,1.0,"Ốp xinh lắm ạ, đầy đủ sản phẩm, mua ốp của shop cũng được vài lần rồi, sẽ ủng hộ nhiều nhiều "
4734,1.0,Sản phẩm 1k thì như thế là ổn. Shop khá tâm lý. Hahaaaaaaaaaaaaaaaa
4735,0.0,Đyhxbchxue có thể ư là có thật sự là không có gì mới có cơ hội đi đc có đc ừ đi có u các loại yuryfhcjcncnb
4736,1.0,Ốp rẻ mà đẹp. Đóng gói cẩn thận. Giao hàng nhanh. Ádfh vhhjf vhh
4737,-1.0,"Pin nhanh hết, bắt sóng 4g kém. Mới mua 3 ngày nên chấp nhận dùng thôi. Hiuhiu.k bằng con j7 cũ của mình"
4738,1.0,"Giao hàng nhanh , vì dùng r nên tin tưởng mua tiếp   , hàng oke , xịn và giữ ẩm cho da , chống nắng ☀️. Xịn xịn 🍓"
4739,1.0,Ốp siêu đẹp mua ko biết bao nhiều lần của shop rồi lần nào cũng ưng ý hết giá rẻ so với thị trường rất rất nhiều 🥰🥰🥰🥰
4740,1.0,"Mới mua được 1 ngày . Đt mướt , camera được,pin trâu. Loa ngoài nhỏ , nhân viên rất tận tâm và  nhiệt tình."
4741,1.0,"Hàng đóng gói chắc chắn, date xa 29/4/2022 🤩\nTặng kèm thêm mask mà giá vẫn hợp lý hơn siêu thị ☺️"
4742,1.0,Ốp siêu đẹp. Vừa vặn với điện thoại. Sẽ ủng hộ tiếp ❤️❤️❤️❤️❤️❤️
4743,1.0,"Hàng chất lượng , nhưng mình đặt tổng cộng 8c mà shop giao thiếu chỉ có 7c "
4744,0.0,Ốp trong suốt không ôm khít điện thoại lắm . Nó bị coăn k thẳng ý 
4745,0.0,"Sau một tuần trải nghiệm máy ổn nhưng một số điểm không thích như nhận diện khuông mặt kém khi ở vùng tối không bù sáng. Chip yếu so với giá sản phẩm chơi game nặng tầm nữa tiếng là nóng máy hơn 43°C. Chụp hình đẹp (mặc dù camera lồi nhìn khó chịu, sạc pin nhanh xài nguyên ngày liên tục mới sạc một lần nhưng để qua đêm cũng hết tầm 3-4% mặc dù để chế độ tiết kiệm pin. Âm thanh cũng bình thường. Thích nhất mỗi cái tai nghe không dây nghe sướng thật còn lại ổn thôi. Máy này chỉ thích hợp chụp hình lướt web xem phim chơi game thì đủ chiến mấy game như lq hay pubg còn game nặng nữa chơi khá là nóng máy."
4746,1.0,oki nên muaaaaaaa giá này rẻ lắm\nmmmmmmmmmmmmmmmmmm hahaaaa
4747,1.0,giao hàng nhanh\nsản phẩm chất lượng\nđóng gói sản phẩm rất đẹp =)))))))
4748,0.0,Gói hàng sơ sài may mà bị vỡ. Giao nhanh . Kem có tp chống nắg nên hơi rit. Mùi thơm. Hiệu quả thì fai dùng mơid biêtzzz. Nếu hp dùng lâu dài???????????hjaghkhyscvnn cxchnnnnnccdfg
4749,1.0,Hàng đẹp giống như hình mẫu đóng gói hàng cẩn thận trọng trong 
4750,1.0,Ốp đẹp ổn sờ chất mịn giá cả hợp lý mình đặt hộ người thân thôi ạ :vv 
4751,1.0,Khoan nói đến chất lượng thì phải công nhận rằng PD rất biết cách nịnh mắt người dùng mà không phải hãng mĩ phẩm nào cũng làm được \nVới phân khúc giá tầm trung nhưng bao bì rất sang trọng. \nMình đã dùng và khá ưng với chất lượng của sp ^^
4752,1.0,"Sản phẩm rất ok, mùi thơm rất dễ chịu, sẽ tiếp tục ủng hộ shop...."
4753,1.0,"Mua được 2 tuần, thiết kế đẹp, màn hình nét, camera ổn chứ k ở mức đẹp, pin trâu. Với già này mà lại là Samsung nữa thì không thể đòi hỏi gì thêm."
4754,1.0,"Hàng đẹp, giá bình dân, giao hàng nhanh, chất lượng ok, tiền nào của ấy"
4755,-1.0,quá tệ máy ko tải dc ứng dụng mà mới mua chưa dc 1 tháng đề nghị xem lại. mạng thì lâu lâu thì mất sóng .còn lại cx ok nhưng cần khắc phục lỗi mạng và ch play nhân viên phục dụ cũng nhiêt tình
4756,0.0,Tốt hsdjjsjsjxjcjcjcj hâjjcjxjxjxjdjxjxjjdjxjxjxjxjxjxjx
4757,-1.0,"Thất vọng Note 9 pro.Mua được 2 ngày đã phải gửi qua hãng bảo hành.Pin hao nhanh, Loa nghe lúc to lúc nhỏ. Hiệu năng camera không tương xứng với 64mb. Ai có ý định mua thì nên suy nghĩ lại. "
4758,1.0,Thơmmmm thoooooooo\nDùng trắng lên nhé mn. Mịn thích lắm. Thấm nhanh\nGiao hàng nhanh
4759,0.0,Chip hơi yếu còn lại ổn 
4760,1.0,"Đóng gói sp tốt, được tặng kèm phiếu giảm giá cho lần mua sau, chất son mịn nhưng k lì. "
4761,1.0,Đã mua rất rất nhiều lầnnnnnnnnnnnnnnnnnnnnn🤣 ưng thiệt ưnggg
4762,1.0,Đặt n lần bên Shin có lần này giao hơi lâu hơn mấy lần trước\nokkk
4763,1.0,Trắng da vô cùng\n
4764,1.0,Ốp rất đẹp mình rất thích ạ nhưng em nó hơi mỏng tí ạ k sao vẫn rất iu em nó nha :3
4765,1.0,"Màu tươi,xinh. Giá rẻ................................"
4766,1.0,Mua 4 ốp ốp màu trắng dẻo mà xấu nhất còn lại đẹp siêu xịn ạ ảnh k lq
4767,1.0,"Son đánh ko bị khô môi, ko lì lắm đâu ạ, son nhỏ xíu đánh lên hơi bị tươi quá so với bảng màu và có 1 chút base hồng. "
4768,1.0,"Giao hàng nhanh, đóng gói chắc chắn kkkkkkkkkkkkkkkkkkkkk"
4769,0.0,"Mình mua được 2 ngày rồi. Thiết kế đẹp, thích màu trắng ngả xanh ngọc :3. Màn hình độ sáng tốt, cảm ứng nhạy, nhìn rất đã. Liên quân bao mượt nha, mấy game khác mình ko biết. Cam mình chưa trải nghiệm nhiều nên ko nói đc. Pin mình thấy ko đc trâu lắm, sụt hơi nhanh, lướt fb 30' tụt 12-13% gì đó, sạc thì khá nhanh, ko nóng đâu. Mình dùng có hiện tượng bóng mờ trên bàn gõ phím nhưng reset lại thấy ko có nữa. Ngoại trừ pin tụt thì mình thấy tất cả đều rất ổn nha. 4 sao "
